First_name,Surname,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Total_Fights,Win_Percentage
Andre,Galvao, ,170.18,168,NA,right-handed,5,2,0,7,0.714285714
Marcos,Galvao,Louro,170.18,135,NA,right-handed,11,5,1,17,0.676470588
Joey,Gambino,The Raging Warrior,170.18,145,NA,right-handed,9,2,0,11,0.818181818
Manvel,Gamburyan,The Anvil,165.1,135,67,right-handed,18,11,0,29,0.620689655
Ariel,Gandulla, ,180.34,205,NA,right-handed,6,6,0,12,0.5
Cody,Garbrandt,No Love,172.72,135,65,right-handed,11,2,0,13,0.846153846
Leonard,Garcia,Bad Boy,177.8,145,69,right-handed,19,11,1,31,0.629032258
Edgar,Garcia, ,177.8,170,71,right-handed,14,5,0,19,0.736842105
Alex,Garcia,The Dominican Nightmare,175.26,170,72,right-handed,15,6,0,21,0.714285714
Rulon,Gardner, ,190.5,265,NA,right-handed,1,0,0,1,1
David,Gardner, ,180.34,155,NA,right-handed,18,19,0,37,0.486486486
Pablo,Garza,The Scarecrow,185.42,145,73,right-handed,13,4,0,17,0.764705882
Azamat,Gashimov, ,167.64,125,66,right-handed,10,3,0,13,0.769230769
Brian,Gassaway, ,185.42,170,NA,right-handed,29,20,2,51,0.588235294
Willie,Gates,Whoop Ass,172.72,125,70,right-handed,12,7,0,19,0.631578947
Louis,Gaudinot,Goodnight,160.02,125,63,right-handed,6,4,0,10,0.6
Paul,Georgieff, ,187.96,170,NA,right-handed,6,2,0,8,0.75
Brian,Geraghty,Duke,170.18,155,NA,right-handed,24,17,1,42,0.583333333
Darrel,Gholar, ,172.72,194,NA,right-handed,5,6,0,11,0.454545455
Tiki,Ghosn, ,177.8,170,NA,right-handed,10,7,1,18,0.583333333
Christos,Giagos,The Spartan,177.8,155,71,right-handed,16,7,0,23,0.695652174
James,Giboo, ,180.34,170,NA,right-handed,13,5,0,18,0.722222222
Lance,Gibson,Fearless,175.26,185,NA,right-handed,4,5,0,9,0.444444444
Cody,Gibson,The Renegade,177.8,135,71,right-handed,12,6,0,18,0.666666667
Joe,Gigliotti,Capo,180.34,185,69,right-handed,7,2,0,9,0.777777778
Joey,Gilbert, ,180.34,155,NA,right-handed,2,3,0,5,0.4
Trevin,Giles, ,182.88,185,74,right-handed,11,0,0,11,1
Kultar,Gill,Black Mamba,182.88,154,NA,right-handed,10,8,0,18,0.555555556
Gregor,Gillespie,The Gift,175.26,155,71,right-handed,12,0,0,12,1
Jason,Gilliam, ,182.88,170,NA,right-handed,14,5,0,19,0.736842105
Alex,Gilpin, ,170.18,145,72,right-handed,11,1,0,12,0.916666667
Bob,Gilstrap, ,190.5,200,NA,right-handed,5,6,0,11,0.454545455
Mark,Godbeer,The Hand Of,193.04,240,77,right-handed,13,4,0,17,0.764705882
Jason,Godsey, ,187.96,230,NA,right-handed,16,16,0,32,0.5
Allan,Goes, ,182.88,205,NA,right-handed,10,5,2,17,0.647058824
Marcelo,Golm, ,190.5,249,75,right-handed,6,2,0,8,0.75
Sergio,Gomez, ,167.64,155,NA,right-handed,10,3,0,13,0.769230769
Frank,Gomez, ,177.8,135,67,right-handed,10,4,0,14,0.714285714
Ulysses,Gomez,Useless,167.64,125,66,right-handed,9,4,0,13,0.692307692
Joey,Gomez, ,177.8,155,71,right-handed,7,1,0,8,0.875
Luis,Gomez,Tiger Junior,170.18,145,68,right-handed,4,1,0,5,0.8
Silvana,Juarez,La Malvada,160.02,125,NA,right-handed,6,2,0,8,0.75
Gabriel,Gonzaga,Napao,187.96,242,76,right-handed,17,11,0,28,0.607142857
Nick,Gonzalez,The Ghost,167.64,155,NA,right-handed,17,9,0,26,0.653846154
Lewis,Gonzalez,Lethal,177.8,170,73,right-handed,10,2,0,12,0.833333333
Pearl,Gonzalez, ,162.56,115,68,right-handed,6,3,0,9,0.666666667
Lyman,Good,Cyborg,182.88,170,74,right-handed,20,4,0,24,0.833333333
Gary,Goodridge,Big Daddy,190.5,249,NA,right-handed,23,22,1,46,0.510869565
Gerard,Gordeau, ,195.58,216,NA,right-handed,2,2,0,4,0.5
Eddie,Gordon,Truck,182.88,185,76,right-handed,8,4,0,12,0.666666667
Jared,Gordon,Flash,175.26,155,68,right-handed,14,2,0,16,0.875
Tebaris,Gordon,Boom,185.42,265,78,right-handed,3,1,0,4,0.75
Chase,Gormley, ,190.5,265,NA,right-handed,7,4,0,11,0.636363636
Jonathan,Goulet,The Road Warrior,182.88,170,73,right-handed,23,12,0,35,0.657142857
Thibault,Gouti,GT,177.8,155,72,right-handed,12,5,0,17,0.705882353
Wilson,Gouveia, ,185.42,185,76,right-handed,12,8,0,20,0.6
Todd,Gouwenberg, ,185.42,205,NA,right-handed,9,5,0,14,0.642857143
Damian,Grabowski,The Polish Pitbull,185.42,241,75,right-handed,20,5,0,25,0.8
Crosley,Gracie, ,175.26,190,NA,right-handed,2,2,0,4,0.5
Daniel,Gracie, ,187.96,225,NA,right-handed,5,4,1,10,0.55
Ralph,Gracie, ,175.26,183,NA,right-handed,6,1,0,7,0.857142857
Renzo,Gracie, ,177.8,185,NA,right-handed,14,6,1,21,0.69047619
Rodrigo,Gracie, ,182.88,183,NA,right-handed,6,2,1,9,0.722222222
Ryan,Gracie, ,175.26,200,NA,right-handed,5,2,0,7,0.714285714
Ralek,Gracie, ,187.96,210,NA,right-handed,3,1,0,4,0.75
Rolles,Gracie, ,193.04,242,NA,right-handed,5,1,0,6,0.833333333
Cesar,Gracie, ,177.8,181,NA,right-handed,0,1,0,1,0
Roger,Gracie, ,193.04,185,79,right-handed,6,2,0,8,0.75
Steven,Graham, ,185.42,290,NA,right-handed,2,1,0,3,0.666666667
Scott,Graham, ,193.04,185,NA,right-handed,3,1,0,4,0.75
TJ,Grant, ,177.8,155,72,right-handed,21,5,0,26,0.807692308
Alexa,Grasso, ,165.1,115,66,right-handed,10,2,0,12,0.833333333
James,Gray,The Phenom,175.26,135,NA,right-handed,4,1,0,5,0.8
Kevin,Gray,Pocket Herc,162.56,125,67,right-handed,9,4,0,13,0.692307692
Sam,Greco, ,187.96,205,NA,right-handed,3,1,1,5,0.7
Bobby,Green,King,177.8,155,71,right-handed,24,8,1,33,0.742424242
Matt,Grice,The Real One,172.72,145,70,right-handed,15,5,0,20,0.75
Forrest,Griffin, ,190.5,205,77,right-handed,19,7,0,26,0.730769231
Tyson,Griffin, ,167.64,145,68,right-handed,15,6,0,21,0.714285714
Max,Griffin,Pain,180.34,170,76,right-handed,14,5,0,19,0.736842105
Chad,Griggs,The Grave Digger,185.42,205,73,right-handed,11,3,0,14,0.785714286
Chuck,Grigsby,The Reverend,198.12,205,NA,right-handed,19,8,0,27,0.703703704
Rodrigo,Gripp de Sousa,Riscado,180.34,205,NA,right-handed,7,9,0,16,0.4375
Josh,Grispi,The Fluke,180.34,145,74,right-handed,14,5,0,19,0.736842105
Garrett,Gross,Glory to God,175.26,155,69,right-handed,11,6,0,17,0.647058824
Kendall,Grove,Da Spyder,198.12,185,79,right-handed,13,10,0,23,0.565217391
Neil,Grove,Goliath,198.12,265,NA,right-handed,11,5,1,17,0.676470588
Chris,Gruetzemacher,Gritz,172.72,155,68,right-handed,14,3,0,17,0.823529412
Vik,Grujic,The Spartan,180.34,170,73,right-handed,7,6,0,13,0.538461538
Wang,Guan,The Dongbei Tiger,175.26,145,71,right-handed,20,1,1,22,0.931818182
Shannon,Gugerty, ,177.8,155,71,right-handed,14,6,0,20,0.7
Clay,Guida,The Carpenter,170.18,155,70,right-handed,34,15,0,49,0.693877551
Melvin,Guillard,The Young Assassin,175.26,155,68,right-handed,48,15,3,66,0.75
Chris,Guillen, ,182.88,240,NA,right-handed,13,12,0,25,0.52
Marcelo,Guimaraes,Magrao,182.88,185,73,right-handed,9,2,1,12,0.791666667
Leonardo,Augusto Leleco,Leleco,182.88,185,73,right-handed,11,3,0,14,0.785714286
Brad,Gumm, ,180.34,170,NA,right-handed,10,6,1,17,0.617647059
John,Gunderson,Quick Guns,175.26,155,69,right-handed,32,12,2,46,0.717391304
John,Gunther,The Machine,175.26,155,72,right-handed,7,2,0,9,0.777777778
Jorge,Gurgel, ,170.18,155,69,right-handed,14,9,0,23,0.608695652
Fabio,Gurgel, ,182.88,205,NA,right-handed,3,2,0,5,0.6
Andre,Gusmao, ,182.88,205,NA,right-handed,6,3,0,9,0.666666667
Alexander,Gustafsson,The Mauler,195.58,205,79,right-handed,18,4,0,22,0.818181818
Chris,Gutierrez,El Guapo,175.26,135,69,right-handed,12,3,0,15,0.8
Mike,Guymon,The Joker,182.88,170,74,right-handed,12,5,1,18,0.694444444
Damir,Hadzovic,The Bosnian Bomber,175.26,155,70,right-handed,12,4,0,16,0.75
Tim,Hague,The Trashing Machine,193.04,260,76,right-handed,13,5,0,18,0.722222222
Yazan,Hajeh,Yazzle Dazzle,175.26,145,73,right-handed,6,1,0,7,0.857142857
Mark,Hall, ,182.88,190,NA,right-handed,5,6,0,11,0.454545455
Uriah,Hall,Prime Time,182.88,185,79,right-handed,14,9,0,23,0.608695652
Dennis,Hallman,Superman,175.26,155,72,right-handed,67,14,2,83,0.819277108
Piotr,Hallmann,Pletwal,175.26,155,71,right-handed,15,5,0,20,0.75
Tony,Halme, ,190.5,300,NA,right-handed,0,4,0,4,0
Matt,Hamill,The Hammer,185.42,205,76,right-handed,12,5,0,17,0.705882353
Anthony,Hamilton,Freight Train,195.58,260,76,right-handed,15,9,0,24,0.625
Jared,Hamman,The Messenger,190.5,185,75,right-handed,13,6,0,19,0.684210526
James,Hammortree,The Sledge,190.5,185,NA,right-handed,6,2,0,8,0.75
Antoni,Hardonk, ,193.04,245,78,right-handed,8,6,0,14,0.571428571
Dan,Hardy,The Outlaw,182.88,170,74,right-handed,25,10,0,35,0.714285714
Greg,Hardy, ,195.58,265,80,right-handed,1,0,0,1,1
Scott,Harper, ,182.88,185,NA,right-handed,12,7,0,19,0.631578947
Gerry,Harris, ,203.2,270,NA,right-handed,1,4,0,5,0.2
Phil,Harris,Billy,162.56,125,64,right-handed,22,12,0,34,0.647058824
Collin,Hart, ,185.42,185,76,right-handed,4,2,1,7,0.642857143
Dale,Hartt, ,177.8,155,69,right-handed,6,3,0,9,0.666666667
Chris,Haseman,The Hammer,180.34,205,NA,right-handed,20,16,0,36,0.555555556
Takayo,Hashi, ,162.56,135,NA,right-handed,13,4,1,18,0.75
Tomohiko,Hashimoto, ,182.88,250,NA,right-handed,1,4,0,5,0.2
Justin,Haskins, ,177.8,170,NA,right-handed,7,6,0,13,0.538461538
Daiki,Hata,DJ Taiki,167.64,139,NA,right-handed,11,9,4,24,0.541666667
John,Hathaway,The Hitman,185.42,170,75,right-handed,17,2,0,19,0.894736842
Phil,Hawes,Megatron,185.42,185,70,right-handed,4,1,0,5,0.8
Del,Hawkins,The Filipino Delight,165.1,135,NA,right-handed,22,15,0,37,0.594594595
Mike,Hayes, ,193.04,230,NA,right-handed,16,4,1,21,0.785714286
Josh,Haynes,Bring the Pain,175.26,170,NA,right-handed,14,11,0,25,0.56
Dustin,Hazelett,McLovin,185.42,170,76,right-handed,12,7,0,19,0.631578947
James,Head, ,185.42,170,73,right-handed,9,4,0,13,0.692307692
Pat,Healy,Bam Bam,182.88,155,74,right-handed,31,19,0,50,0.62
Ryan,Healy,The Irish Assassin,185.42,155,NA,right-handed,19,9,1,29,0.672413793
David,Heath, ,180.34,205,72,right-handed,16,7,0,23,0.695652174
Chris,Heatherly,Stump,175.26,155,68,right-handed,9,3,0,12,0.75
Jake,Hecht,Hitman,182.88,170,76,right-handed,11,4,0,15,0.733333333
Ian,Heinisch,The Hurricane,180.34,185,NA,right-handed,12,1,0,13,0.923076923
Marcin,Held, ,175.26,155,71,right-handed,23,7,0,30,0.766666667
Delson,Heleno,Pe De Chumbo,180.34,185,NA,right-handed,23,7,0,30,0.766666667
Elisha,Helsper,Knuckles,167.64,135,NA,right-handed,0,2,0,2,0
Dan,Henderson,Hendo,180.34,185,74,right-handed,32,15,0,47,0.680851064
Luis,Henrique,KLB,187.96,243,74,right-handed,10,5,0,15,0.666666667
Diego,Henrique da Silva,Gaucho,187.96,185,NA,right-handed,8,4,0,12,0.666666667
Danny,Henry,The Hatchet,182.88,145,73,right-handed,12,2,0,14,0.857142857
Ed,Herman,Short Fuse,185.42,205,77,right-handed,24,14,0,38,0.631578947
Dave,Herman, ,193.04,242,76,right-handed,21,6,0,27,0.777777778
Jack,Hermansson,The Joker,185.42,185,77,right-handed,17,4,0,21,0.80952381
Noe,Hernandez, ,NA,NA,NA,right-handed,5,5,0,10,0.5
Junior,Hernandez,Hot Handed,175.26,135,69,right-handed,14,6,0,20,0.7
Alexander,Hernandez,The Great,175.26,155,72,right-handed,10,1,0,11,0.909090909
Anthony,Hernandez,Fluffy,182.88,185,75,right-handed,6,0,0,6,1
Paul,Herrera,The Bone Crusher,177.8,185,NA,right-handed,1,1,0,2,0.5
Geane,Herrera,The Revolutionary,165.1,125,66,right-handed,9,3,0,12,0.75
Felice,Herrig,Lil Bulldog,162.56,115,65,right-handed,14,8,0,22,0.636363636
Heath,Herring,The Texas Crazy Horse,193.04,250,78,right-handed,28,14,0,42,0.666666667
Clint,Hester,Headbussa,187.96,205,77,right-handed,11,6,0,17,0.647058824
Conor,Heun,Hurricane,177.8,155,NA,right-handed,9,4,0,13,0.692307692
Jay,Hieron,The Thoroughbred,182.88,170,75,right-handed,23,7,0,30,0.766666667
Richie,Hightower,The Dirty Samurai,172.72,170,NA,right-handed,8,4,0,12,0.666666667
Corey,Hill, ,193.04,155,80,right-handed,4,4,0,8,0.5
Angela,Hill,Overkill,160.02,115,64,right-handed,8,5,0,13,0.615384615
Branden Lee,Hinkle,The Iron Lion,190.5,235,NA,right-handed,15,11,0,26,0.576923077
Hatsu,Hioki, ,180.34,145,70,right-handed,27,9,2,38,0.736842105
Alan,Hiro,Yamaniha,165.1,135,NA,right-handed,11,4,4,19,0.684210526
Kuniyoshi,Hironaka, ,177.8,168,70,right-handed,19,8,0,27,0.703703704
Mizuto,Hirota,Pugnus,170.18,155,67,right-handed,19,10,2,31,0.64516129
Bobby,Hoffman,The Truth,187.96,245,NA,right-handed,36,10,1,47,0.776595745
Sam,Hoger,The Alaskan Assassin,187.96,205,NA,right-handed,10,4,0,14,0.714285714
Kevin,Holland,Trailblazer,190.5,185,81,right-handed,14,4,0,18,0.777777778
Roger,Hollett,The Hulk,180.34,205,70,right-handed,13,5,0,18,0.722222222
Max,Holloway,Blessed,180.34,145,69,right-handed,20,3,0,23,0.869565217
Kurt,Holobaugh, ,180.34,145,73,right-handed,17,6,0,23,0.739130435
Paddy,Holohan,The Hooligan,177.8,125,69,right-handed,12,2,1,15,0.833333333
Mark,Holst,Boots,182.88,155,NA,right-handed,9,3,0,12,0.75
Scott,Holtzman,Hot Sauce,175.26,155,69,right-handed,12,2,0,14,0.857142857
Sabah,Homasi,The Problem,182.88,170,72,right-handed,11,8,0,19,0.578947368
Mark,Hominick,The Machine,172.72,145,68,right-handed,20,12,0,32,0.625
Satoshi,Honma, ,185.42,205,NA,right-handed,4,6,3,13,0.423076923
Moti,Horenstein, ,193.04,230,NA,right-handed,1,6,0,7,0.142857143
Kyoji,Horiguchi, ,165.1,125,66,right-handed,18,2,0,20,0.9
Jeremy,Horn,Gumby,185.42,185,74,right-handed,88,21,5,114,0.793859649
Chris,Horodecki,The Polish Hammer,175.26,155,69,right-handed,18,3,1,22,0.840909091
Matt,Horwich,Suave,185.42,185,NA,right-handed,26,19,1,46,0.576086957
Jeff,Hougland,Hellbound,170.18,135,68,right-handed,10,6,0,16,0.625
Brian,Houston,B-Hue,187.96,185,78,right-handed,4,2,0,6,0.666666667
Harold,Howard, ,187.96,240,NA,right-handed,1,3,0,4,0.25
John,Howard,Doomsday,170.18,170,71,right-handed,23,12,0,35,0.657142857
Shane,Howell, ,172.72,125,69,right-handed,13,9,0,22,0.590909091
Roger,Huerta,El Matador,175.26,155,70,right-handed,21,5,1,27,0.796296296
Jeff,Hughes,Lights Out,187.96,250,78,right-handed,9,1,0,10,0.9
Abongo,Humphrey, ,180.34,205,NA,right-handed,7,3,0,10,0.7
Mark,Hunt,Super Samoan,177.8,265,72,right-handed,13,14,1,28,0.482142857
Alex,Hunter, ,175.26,226,NA,right-handed,2,0,0,2,1
Adam,Hunter,Warhammer,185.42,185,73,right-handed,7,1,0,8,0.875
Al,Iaquinta,Raging,175.26,155,70,right-handed,13,4,1,18,0.75
Minoki,Ichihara, ,170.18,178,NA,right-handed,0,1,0,1,0
Dan,Ige,Dynamite,170.18,145,71,right-handed,9,2,0,11,0.818181818
Valeri,Ignatov, ,175.26,170,NA,right-handed,1,2,0,3,0.333333333
Sergey,Ignatov, ,175.26,210,NA,right-handed,0,1,0,1,0
Fabiano,Iha, ,172.72,155,NA,right-handed,9,5,0,14,0.642857143
Seichi,Ikemoto, ,180.34,168,NA,right-handed,20,17,5,42,0.535714286
Mikhail,Iloukhine, ,175.26,205,NA,right-handed,30,11,1,42,0.726190476
Yusuke,Imamura, ,172.72,220,NA,right-handed,2,6,0,8,0.25
Brad,Imes,Hillbilly Heartthrob,200.66,265,NA,right-handed,13,7,0,20,0.65
Guto,Inocente, ,190.5,205,77,right-handed,6,4,0,10,0.6
Enson,Inoue,Yamato Damashii,177.8,210,NA,right-handed,12,8,0,20,0.6
Naoki,Inoue, ,175.26,125,71,right-handed,11,1,0,12,0.916666667
James,Irvin,The Sandman,187.96,205,75,right-handed,15,9,0,24,0.625
Yves,Jabouin,Tiger,170.18,135,68,right-handed,20,11,0,31,0.64516129
Eugene,Jackson,The Wolf,172.72,185,NA,right-handed,15,9,1,25,0.62
Rampage,Jackson,Rampage,185.42,205,73,right-handed,36,11,0,47,0.765957447
Jeremy,Jackson,Scorpion,177.8,170,NA,right-handed,9,5,0,14,0.642857143
Mike,Jackson,The Truth,187.96,170,NA,right-handed,1,1,0,2,0.5
Jason,Jackson,Jah-Son,185.42,170,78,right-handed,7,2,0,9,0.777777778
Dustin,Jacoby, ,193.04,185,78,right-handed,6,3,0,9,0.666666667
Justin,James, ,177.8,155,NA,right-handed,13,7,0,20,0.65
Ryan,Janes, ,190.5,185,76,right-handed,10,3,0,13,0.769230769
Josh,Janousek, ,180.34,185,73,right-handed,8,1,0,9,0.888888889
Dave,Jansen, ,175.26,155,73,right-handed,15,3,0,18,0.833333333
Keith,Jardine,The Dean of Mean,187.96,185,76,right-handed,17,10,2,29,0.620689655
Brock,Jardine,The Machine,180.34,170,73,right-handed,9,3,0,12,0.75
Rony,Jason, ,170.18,145,70,right-handed,15,7,0,22,0.681818182
Joanna,Jedrzejczyk, ,167.64,125,65,right-handed,15,3,0,18,0.833333333
Steve,Jennum, ,177.8,215,NA,right-handed,2,3,0,5,0.4
Ryan,Jensen, ,185.42,185,76,right-handed,15,8,0,23,0.652173913
Kyle,Jensen, ,175.26,170,NA,right-handed,40,11,2,53,0.773584906
Chanmi,Jeon,Ottogi Girl,165.1,115,67,right-handed,5,2,0,7,0.714285714
Ronald,Jhun,The Machine Gun,180.34,170,NA,right-handed,24,24,2,50,0.5
Art,Jimmerson, ,185.42,196,NA,right-handed,0,1,0,1,0
Ryan,Jimmo,The Big Deal,185.42,205,73,right-handed,19,5,0,24,0.791666667
Li,Jingliang,The Leech,182.88,170,71,right-handed,16,5,0,21,0.761904762
Brett,Johns,The Pikey,170.18,135,71,right-handed,15,2,0,17,0.882352941
Anthony,Johnson,Rumble,187.96,205,78,right-handed,22,6,0,28,0.785714286
DaMarques,Johnson,Darkness,185.42,170,75,right-handed,18,12,0,30,0.6
Ricky,Johnson, ,172.72,145,NA,right-handed,5,4,0,9,0.555555556
Lavar,Johnson,Big,193.04,240,82,right-handed,17,7,0,24,0.708333333
Demetrious,Johnson,Mighty Mouse,160.02,125,66,right-handed,27,3,1,31,0.887096774
Kajan,Johnson,Ragin',180.34,155,75,right-handed,23,14,1,38,0.618421053
Dashon,Johnson,Flyboy,170.18,145,70,right-handed,9,2,0,11,0.818181818
Jordan,Johnson, ,187.96,205,79,right-handed,10,0,0,10,1
Brian,Johnston, ,190.5,230,NA,right-handed,5,5,0,10,0.5
Daniel,Jolly,The Werewolf of Texas,185.42,205,75,right-handed,5,2,0,7,0.714285714
Paul,Jones, ,175.26,199,NA,right-handed,11,1,1,13,0.884615385
Jon,Jones,Bones,193.04,205,84,right-handed,22,1,0,23,0.956521739
Nathan,Jones, ,210.82,345,NA,right-handed,0,1,0,1,0
Marcus,Jones,The Darkness,198.12,265,NA,right-handed,4,2,0,6,0.666666667
Carlton,Jones, ,185.42,225,NA,right-handed,1,4,0,5,0.2
Justin,Jones,Lazybones,180.34,185,78,right-handed,9,2,0,11,0.818181818
Jamelle,Jones,The Beast,182.88,205,75,right-handed,7,5,0,12,0.583333333
Antonio,Jones,Doomsday,180.34,185,NA,right-handed,7,1,0,8,0.875
Jocelyn,Jones-Lybarger, ,170.18,115,64,right-handed,6,4,0,10,0.6
Kevin,Jordan,The Shaman,190.5,245,NA,right-handed,11,9,0,20,0.55
Joe,Jordan, ,167.64,155,NA,right-handed,49,13,2,64,0.78125
Ivan,Jorge,Batman,175.26,155,73,right-handed,26,5,0,31,0.838709677
Scott,Jorgensen,Young Guns,165.1,135,66,right-handed,15,12,0,27,0.555555556
Jeff,Joslin,The Inferno,182.88,170,NA,right-handed,5,3,0,8,0.625
Jesse,Juarez, ,185.42,170,NA,right-handed,16,8,0,24,0.666666667
Steve,Judson, ,180.34,230,NA,right-handed,0,2,0,2,0
Luke,Jumeau,The Jedi,180.34,170,72,right-handed,13,4,0,17,0.764705882
Bu-Kyung,Jung, ,170.18,154,NA,right-handed,0,4,0,4,0
Chan Sung,Jung,The Korean Zombie,170.18,145,72,right-handed,14,5,0,19,0.736842105
Young Sam,Jung, ,172.72,139,NA,right-handed,4,4,0,8,0.5
Scott,Junk, ,185.42,265,NA,right-handed,8,3,1,12,0.708333333
Myles,Jury,Fury,177.8,145,73,right-handed,17,3,0,20,0.85
Cris,Cyborg,Cyborg,172.72,145,68,right-handed,20,1,0,21,0.952380952
Sirwan,Kakai,Zohan,165.1,135,66,right-handed,12,3,0,15,0.8
Bryson,Kamaka, ,180.34,170,NA,right-handed,12,18,1,31,0.403225806
Martin,Kampmann,The Hitman,182.88,170,72,right-handed,20,7,0,27,0.740740741
Bharat,Kandare,Daring,170.18,135,72,right-handed,5,3,0,8,0.625
Hiromitsu,Kanehara, ,177.8,200,NA,right-handed,19,24,3,46,0.445652174
Masanori,Kanehara, ,170.18,135,67,right-handed,25,13,5,43,0.639534884
Ken,Kaneko, ,182.88,161,NA,right-handed,0,3,0,3,0
Denis,Kang, ,180.34,185,77,right-handed,34,15,2,51,0.68627451
Kyung,Ho Kang,Mr. Perfect,175.26,135,72,right-handed,14,8,0,22,0.636363636
David,Kaplan,Diamond,170.18,155,NA,right-handed,3,4,0,7,0.428571429
Kai,Kara-France,Don't Blink,165.1,125,66,right-handed,18,7,0,25,0.72
Alex,Karalexis,The Assassin,172.72,155,66,right-handed,10,6,0,16,0.625
Tetsuji,Kato, ,NA,155,NA,right-handed,20,10,0,30,0.666666667
Brad,Katona,Superman,167.64,135,65,right-handed,9,0,0,9,1
Calvin,Kattar,The Boston Finisher,180.34,145,72,right-handed,19,3,0,22,0.863636364
Sarah,Kaufman, ,165.1,135,67,right-handed,17,4,0,21,0.80952381
Tatsuya,Kawajiri,The Crusher,170.18,145,69,right-handed,35,10,2,47,0.765957447
Ryo,Kawamura, ,180.34,205,NA,right-handed,12,6,4,22,0.636363636
Julie,Kedzie, ,165.1,135,64,right-handed,16,13,0,29,0.551724138
CJ,Keith, ,182.88,155,NA,right-handed,8,2,0,10,0.8
Chris,Kelades,The Greek Assassin,170.18,125,68,right-handed,9,3,0,12,0.75
Mayana,Kellem, ,165.1,135,NA,right-handed,7,1,0,8,0.875
Paul,Kelly, ,175.26,155,70,right-handed,12,4,0,16,0.75
Song,Kenan,The Assassin,182.88,170,71,right-handed,14,5,0,19,0.736842105
Tim,Kennedy, ,180.34,185,74,right-handed,18,6,0,24,0.75
Steve,Kennedy,The Steamrolla,180.34,170,71,right-handed,22,8,0,30,0.733333333
Jeremy,Kennedy,JBC,180.34,145,71,right-handed,11,1,0,12,0.916666667
Aurelijus,Kerpe, ,NA,NA,NA,right-handed,11,16,0,27,0.407407407
Will,Kerr, ,177.8,155,69,right-handed,9,3,0,12,0.75
Rustam,Khabilov,Tiger,172.72,155,73,right-handed,23,3,0,26,0.884615385
Adam,Khaliev, ,182.88,170,NA,right-handed,6,0,0,6,1
Sergei,Kharitonov, ,182.88,245,NA,right-handed,18,5,0,23,0.782608696
Alfred,Khashakyan,The Fearless,172.72,135,70,right-handed,8,3,0,11,0.727272727
Akira,Kikuchi, ,172.72,155,NA,right-handed,16,4,0,20,0.8
Katsunori,Kikuno, ,172.72,145,66,right-handed,23,8,2,33,0.727272727
Sanae,Kikuta, ,175.26,200,NA,right-handed,30,7,3,40,0.7875
Jacob,Kilburn,The Killer,175.26,145,71,right-handed,6,1,0,7,0.857142857
Jin Oh,Kim, ,175.26,205,NA,right-handed,0,3,0,3,0
Dae Won,Kim, ,180.34,180,NA,right-handed,11,6,0,17,0.647058824
Jong Won,Kim, ,170.18,139,NA,right-handed,0,1,0,1,0
Jong Man,Kim,Special Force,170.18,139,NA,right-handed,22,11,3,36,0.652777778
Dong Hyun,Kim,Maestro,180.34,155,70,right-handed,16,8,3,27,0.648148148
Ji Yeon,Kim,Firefist,170.18,125,72,right-handed,8,2,2,12,0.75
Rob,Kimmons,The Rosedale Reaper,177.8,185,73,right-handed,24,8,0,32,0.75
Dustin,Kimura,The Diamond,170.18,135,71,right-handed,12,3,0,15,0.8
Taiei,Kin, ,180.34,185,NA,right-handed,4,3,0,7,0.571428571
Kyle,Kingsbury,Kingsbu,193.04,205,76,right-handed,11,6,0,17,0.647058824
Yurij,Kiseliov,Playboy,172.72,185,NA,right-handed,5,3,0,8,0.625
Justine,Kish, ,165.1,125,64,right-handed,6,2,0,8,0.75
Stefan,Klever, ,NA,185,NA,right-handed,6,1,0,7,0.857142857
Drakkar,Klose, ,175.26,155,70,right-handed,9,1,1,11,0.863636364
Michael,Knaap,Hammer,187.96,220,NA,right-handed,18,20,3,41,0.475609756
Kevin,Knabjian, ,177.8,170,NA,right-handed,10,6,1,17,0.617647059
Jason,Knight,The Kid,177.8,145,71,right-handed,20,6,0,26,0.769230769
Kelly,Kobold,Blood Red,167.64,135,NA,right-handed,17,3,1,21,0.833333333
Brad,Kohler, ,175.26,220,NA,right-handed,11,14,0,25,0.44
Charlie,Kohler, ,175.26,155,NA,right-handed,8,4,1,13,0.653846154
Tsuyoshi,Kohsaka,TK,180.34,225,NA,right-handed,26,18,2,46,0.586956522
John,Kolosci, ,180.34,185,NA,right-handed,15,8,0,23,0.652173913
Syuri,Kondo, ,162.56,115,66,right-handed,6,2,0,8,0.75
Cheick,Kongo, ,193.04,240,82,right-handed,29,9,2,40,0.75
Andrei,Kopylov, ,187.96,265,NA,right-handed,5,10,0,15,0.333333333
Josh,Koscheck, ,177.8,170,73,right-handed,19,10,0,29,0.655172414
Iouri,Kotchkine, ,187.96,235,NA,right-handed,7,4,1,12,0.625
Matt,Kovacs,300,182.88,244,NA,right-handed,6,7,0,13,0.461538462
Karolina,Kowalkiewicz, ,160.02,115,64,right-handed,13,3,0,16,0.8125
James,Krause,The,187.96,170,73,right-handed,25,8,0,33,0.757575758
Pascal,Krauss,Panzer,185.42,170,72,right-handed,11,2,0,13,0.846153846
Rene,Kronvold, ,172.72,170,NA,right-handed,5,1,0,6,0.833333333
Nikita,Krylov,The Miner,190.5,205,77,right-handed,25,6,0,31,0.806451613
